"city","name"
"http://dbpedia.org/resource/Pleasant_Hope,_Missouri","Pleasant Hope, Missouri"
"http://dbpedia.org/resource/Pleasant_Valley,_Marion_County,_West_Virginia","Pleasant Valley, Marion County, West Virginia"
"http://dbpedia.org/resource/Pleasant_Valley,_Missouri","Pleasant Valley, Missouri"
"http://dbpedia.org/resource/Pleasant_View,_Tennessee","Pleasant View, Tennessee"
"http://dbpedia.org/resource/Pleasant_View,_Utah","Pleasant View, Utah"
"http://dbpedia.org/resource/Pleasanton,_Texas","Pleasanton, Texas"
"http://dbpedia.org/resource/Pleasantville,_New_Jersey","Pleasantville, New Jersey"
"http://dbpedia.org/resource/Pleasureville,_Kentucky","Pleasureville, Kentucky"
"http://dbpedia.org/resource/Plentywood,_Montana","Plentywood, Montana"
"http://dbpedia.org/resource/Plovdiv","Plovdiv"
"http://dbpedia.org/resource/Plum_Grove,_Texas","Plum Grove, Texas"
"http://dbpedia.org/resource/Plummer,_Minnesota","Plummer, Minnesota"
"http://dbpedia.org/resource/Plymouth,_Wisconsin","Plymouth, Wisconsin"
"http://dbpedia.org/resource/Podgorica","Podgorica"
"http://dbpedia.org/resource/Point,_Texas","Point, Texas"
"http://dbpedia.org/resource/Point_Blank,_Texas","Point Blank, Texas"
"http://dbpedia.org/resource/Point_Comfort,_Texas","Point Comfort, Texas"
"http://dbpedia.org/resource/Point_Pleasant,_West_Virginia","Point Pleasant, West Virginia"
"http://dbpedia.org/resource/Polkville,_North_Carolina","Polkville, North Carolina"
"http://dbpedia.org/resource/Polo,_Missouri","Polo, Missouri"
"http://dbpedia.org/resource/Polson,_Montana","Polson, Montana"
"http://dbpedia.org/resource/Pomeroy,_Washington","Pomeroy, Washington"
"http://dbpedia.org/resource/Ponca,_Nebraska","Ponca, Nebraska"
"http://dbpedia.org/resource/Ponca_City,_Oklahoma","Ponca City, Oklahoma"
"http://dbpedia.org/resource/Pond_Creek,_Oklahoma","Pond Creek, Oklahoma"
"http://dbpedia.org/resource/Pontevedra","Pontevedra"
"http://dbpedia.org/resource/Pontotoc,_Mississippi","Pontotoc, Mississippi"
"http://dbpedia.org/resource/Poplar,_Montana","Poplar, Montana"
"http://dbpedia.org/resource/Poplar_Bluff,_Missouri","Poplar Bluff, Missouri"
"http://dbpedia.org/resource/Poplarville,_Mississippi","Poplarville, Mississippi"
"http://dbpedia.org/resource/Porsgrunn","Porsgrunn"
"http://dbpedia.org/resource/Port_Angeles,_Washington","Port Angeles, Washington"
"http://dbpedia.org/resource/Port_Aransas,_Texas","Port Aransas, Texas"
"http://dbpedia.org/resource/Port_Arthur,_Texas","Port Arthur, Texas"
"http://dbpedia.org/resource/Port_Clinton,_Ohio","Port Clinton, Ohio"
"http://dbpedia.org/resource/Port_Colborne","Port Colborne"
"http://dbpedia.org/resource/Port_Gibson,_Mississippi","Port Gibson, Mississippi"
"http://dbpedia.org/resource/Port_Isabel,_Texas","Port Isabel, Texas"
"http://dbpedia.org/resource/Port_Jervis,_New_York","Port Jervis, New York"
"http://dbpedia.org/resource/Port_Lavaca,_Texas","Port Lavaca, Texas"
"http://dbpedia.org/resource/Port_Neches,_Texas","Port Neches, Texas"
"http://dbpedia.org/resource/Port_Orchard,_Washington","Port Orchard, Washington"
"http://dbpedia.org/resource/Port_Orford,_Oregon","Port Orford, Oregon"
"http://dbpedia.org/resource/Port_Republic,_New_Jersey","Port Republic, New Jersey"
"http://dbpedia.org/resource/Port_Royal","Port Royal"
"http://dbpedia.org/resource/Port_Said","Port Said"
"http://dbpedia.org/resource/Port_Sudan","Port Sudan"
"http://dbpedia.org/resource/Port_Townsend,_Washington","Port Townsend, Washington"
"http://dbpedia.org/resource/Port_Washington,_Wisconsin","Port Washington, Wisconsin"
"http://dbpedia.org/resource/Portage,_Wisconsin","Portage, Wisconsin"
"http://dbpedia.org/resource/Portage_Des_Sioux,_Missouri","Portage Des Sioux, Missouri"
"http://dbpedia.org/resource/Portageville,_Missouri","Portageville, Missouri"
"http://dbpedia.org/resource/Portal,_North_Dakota","Portal, North Dakota"
"http://dbpedia.org/resource/Portales,_New_Mexico","Portales, New Mexico"
"http://dbpedia.org/resource/Porter,_Minnesota","Porter, Minnesota"
"http://dbpedia.org/resource/Portland,_North_Dakota","Portland, North Dakota"
"http://dbpedia.org/resource/Portland,_Tennessee","Portland, Tennessee"
"http://dbpedia.org/resource/Portland,_Texas","Portland, Texas"
"http://dbpedia.org/resource/Portsmouth,_Ohio","Portsmouth, Ohio"
"http://dbpedia.org/resource/Post,_Texas","Post, Texas"
"http://dbpedia.org/resource/Poteau,_Oklahoma","Poteau, Oklahoma"
"http://dbpedia.org/resource/Poteet,_Texas","Poteet, Texas"
"http://dbpedia.org/resource/Poti","Poti"
"http://dbpedia.org/resource/Potosi,_Missouri","Potosi, Missouri"
"http://dbpedia.org/resource/Pottsville,_Pennsylvania","Pottsville, Pennsylvania"
"http://dbpedia.org/resource/Poughkeepsie,_New_York","Poughkeepsie, New York"
"http://dbpedia.org/resource/Poulsbo,_Washington","Poulsbo, Washington"
"http://dbpedia.org/resource/Powell,_Ohio","Powell, Ohio"
"http://dbpedia.org/resource/Powell,_Wyoming","Powell, Wyoming"
"http://dbpedia.org/resource/Powers,_Oregon","Powers, Oregon"
"http://dbpedia.org/resource/Powers_Lake,_North_Dakota","Powers Lake, North Dakota"
"http://dbpedia.org/resource/Poynor,_Texas","Poynor, Texas"
"http://dbpedia.org/resource/Požarevac","Požarevac"
"http://dbpedia.org/resource/Požega,_Croatia","Požega, Croatia"
"http://dbpedia.org/resource/Prague,_Oklahoma","Prague, Oklahoma"
"http://dbpedia.org/resource/Prairie_City,_Oregon","Prairie City, Oregon"
"http://dbpedia.org/resource/Prairie_Home,_Missouri","Prairie Home, Missouri"
"http://dbpedia.org/resource/Prairie_Rose,_North_Dakota","Prairie Rose, North Dakota"
"http://dbpedia.org/resource/Prairie_View,_Texas","Prairie View, Texas"
"http://dbpedia.org/resource/Prairie_du_Chien,_Wisconsin","Prairie du Chien, Wisconsin"
"http://dbpedia.org/resource/Premont,_Texas","Premont, Texas"
"http://dbpedia.org/resource/Prentiss,_Mississippi","Prentiss, Mississippi"
"http://dbpedia.org/resource/Prescott,_Oregon","Prescott, Oregon"
"http://dbpedia.org/resource/Prescott,_Washington","Prescott, Washington"
"http://dbpedia.org/resource/Prescott,_Wisconsin","Prescott, Wisconsin"
"http://dbpedia.org/resource/Presho,_South_Dakota","Presho, South Dakota"
"http://dbpedia.org/resource/Presidio,_Texas","Presidio, Texas"
"http://dbpedia.org/resource/Price,_Utah","Price, Utah"
"http://dbpedia.org/resource/Prince_George,_British_Columbia","Prince George, British Columbia"
"http://dbpedia.org/resource/Princeton,_Minnesota","Princeton, Minnesota"
"http://dbpedia.org/resource/Princeton,_Missouri","Princeton, Missouri"
"http://dbpedia.org/resource/Princeton,_Texas","Princeton, Texas"
"http://dbpedia.org/resource/Princeton,_West_Virginia","Princeton, West Virginia"
"http://dbpedia.org/resource/Princeton,_Wisconsin","Princeton, Wisconsin"
"http://dbpedia.org/resource/Prineville,_Oregon","Prineville, Oregon"
"http://dbpedia.org/resource/Prior_Lake,_Minnesota","Prior Lake, Minnesota"
"http://dbpedia.org/resource/Prizren","Prizren"
"http://dbpedia.org/resource/Proctor,_Minnesota","Proctor, Minnesota"
"http://dbpedia.org/resource/Progreso,_Texas","Progreso, Texas"
"http://dbpedia.org/resource/Progreso,_Yucatán","Progreso, Yucatán"
"http://dbpedia.org/resource/Progreso_Lakes,_Texas","Progreso Lakes, Texas"
"http://dbpedia.org/resource/Prokuplje","Prokuplje"
"http://dbpedia.org/resource/Prospect,_Kentucky","Prospect, Kentucky"
"http://dbpedia.org/resource/Prosper,_Texas","Prosper, Texas"
"http://dbpedia.org/resource/Prosser,_Washington","Prosser, Washington"
"http://dbpedia.org/resource/Providence,_Utah","Providence, Utah"
"http://dbpedia.org/resource/Pryor_Creek,_Oklahoma","Pryor Creek, Oklahoma"
"http://dbpedia.org/resource/Puebla_(city)","Puebla (city)"
"http://dbpedia.org/resource/Puerto_Barrios","Puerto Barrios"
"http://dbpedia.org/resource/Puerto_Juárez","Puerto Juárez"
"http://dbpedia.org/resource/Puerto_Vallarta","Puerto Vallarta"
"http://dbpedia.org/resource/Pulaski,_Tennessee","Pulaski, Tennessee"
"http://dbpedia.org/resource/Pullman,_Washington","Pullman, Washington"
"http://dbpedia.org/resource/Pune","Pune"
"http://dbpedia.org/resource/Purcell,_Missouri","Purcell, Missouri"
"http://dbpedia.org/resource/Purcell,_Oklahoma","Purcell, Oklahoma"
"http://dbpedia.org/resource/Purdin,_Missouri","Purdin, Missouri"
"http://dbpedia.org/resource/Purdy,_Missouri","Purdy, Missouri"
"http://dbpedia.org/resource/Purvis,_Mississippi","Purvis, Mississippi"
"http://dbpedia.org/resource/Puryear,_Tennessee","Puryear, Tennessee"
"http://dbpedia.org/resource/Puttaparthi","Puttaparthi"
"http://dbpedia.org/resource/Puxico,_Missouri","Puxico, Missouri"
"http://dbpedia.org/resource/Puyallup,_Washington","Puyallup, Washington"
"http://dbpedia.org/resource/Pärnu","Pärnu"
"http://dbpedia.org/resource/Pécs","Pécs"
"http://dbpedia.org/resource/Qingdao","Qingdao"
"http://dbpedia.org/resource/Qinhuangdao","Qinhuangdao"
"http://dbpedia.org/resource/Quanah,_Texas","Quanah, Texas"
"http://dbpedia.org/resource/Queen_City,_Missouri","Queen City, Missouri"
"http://dbpedia.org/resource/Queen_City,_Texas","Queen City, Texas"
"http://dbpedia.org/resource/Queenstown,_Tasmania","Queenstown, Tasmania"
"http://dbpedia.org/resource/Quetzaltenango","Quetzaltenango"
"http://dbpedia.org/resource/Quezon_City","Quezon City"
"http://dbpedia.org/resource/Quincy,_Washington","Quincy, Washington"
"http://dbpedia.org/resource/Quinlan,_Texas","Quinlan, Texas"
"http://dbpedia.org/resource/Quitaque,_Texas","Quitaque, Texas"
"http://dbpedia.org/resource/Quitman,_Mississippi","Quitman, Mississippi"
"http://dbpedia.org/resource/Quitman,_Texas","Quitman, Texas"
"http://dbpedia.org/resource/Quito","Quito"
"http://dbpedia.org/resource/Qulin,_Missouri","Qulin, Missouri"
"http://dbpedia.org/resource/Racine,_Minnesota","Racine, Minnesota"
"http://dbpedia.org/resource/Racine,_Wisconsin","Racine, Wisconsin"
"http://dbpedia.org/resource/Raeford,_North_Carolina","Raeford, North Carolina"
"http://dbpedia.org/resource/Rahway,_New_Jersey","Rahway, New Jersey"
"http://dbpedia.org/resource/Rainier,_Oregon","Rainier, Oregon"
"http://dbpedia.org/resource/Rainier,_Washington","Rainier, Washington"
"http://dbpedia.org/resource/Ralls,_Texas","Ralls, Texas"
"http://dbpedia.org/resource/Ralston,_Nebraska","Ralston, Nebraska"
"http://dbpedia.org/resource/Ramadi","Ramadi"
"http://dbpedia.org/resource/Ramer,_Tennessee","Ramer, Tennessee"
"http://dbpedia.org/resource/Randall,_Minnesota","Randall, Minnesota"
"http://dbpedia.org/resource/Randleman,_North_Carolina","Randleman, North Carolina"
"http://dbpedia.org/resource/Randolph,_Massachusetts","Randolph, Massachusetts"
"http://dbpedia.org/resource/Randolph,_Missouri","Randolph, Missouri"
"http://dbpedia.org/resource/Randolph,_Nebraska","Randolph, Nebraska"
"http://dbpedia.org/resource/Ranger,_Texas","Ranger, Texas"
"http://dbpedia.org/resource/Rankin,_Texas","Rankin, Texas"
"http://dbpedia.org/resource/Ranson,_West_Virginia","Ranson, West Virginia"
"http://dbpedia.org/resource/Rapid_City,_South_Dakota","Rapid City, South Dakota"
"http://dbpedia.org/resource/Raton,_New_Mexico","Raton, New Mexico"
"http://dbpedia.org/resource/Ravenna,_Nebraska","Ravenna, Nebraska"
"http://dbpedia.org/resource/Ravenna,_Ohio","Ravenna, Ohio"
"http://dbpedia.org/resource/Ravenna,_Texas","Ravenna, Texas"
"http://dbpedia.org/resource/Ravenswood,_West_Virginia","Ravenswood, West Virginia"
"http://dbpedia.org/resource/Ravenwood,_Missouri","Ravenwood, Missouri"
"http://dbpedia.org/resource/Rawlins,_Wyoming","Rawlins, Wyoming"
"http://dbpedia.org/resource/Ray,_North_Dakota","Ray, North Dakota"
"http://dbpedia.org/resource/Raymond,_Mississippi","Raymond, Mississippi"
"http://dbpedia.org/resource/Raymond,_Washington","Raymond, Washington"
"http://dbpedia.org/resource/Raymondville,_Texas","Raymondville, Texas"
"http://dbpedia.org/resource/Raymore,_Missouri","Raymore, Missouri"
"http://dbpedia.org/resource/Raytown,_Missouri","Raytown, Missouri"
"http://dbpedia.org/resource/Rea,_Missouri","Rea, Missouri"
"http://dbpedia.org/resource/Reading,_Ohio","Reading, Ohio"
"http://dbpedia.org/resource/Reading,_Pennsylvania","Reading, Pennsylvania"
"http://dbpedia.org/resource/Red_Bank,_Tennessee","Red Bank, Tennessee"
"http://dbpedia.org/resource/Red_Boiling_Springs,_Tennessee","Red Boiling Springs, Tennessee"
"http://dbpedia.org/resource/Red_Cloud,_Nebraska","Red Cloud, Nebraska"
"http://dbpedia.org/resource/Red_Deer,_Alberta","Red Deer, Alberta"
"http://dbpedia.org/resource/Red_Lake_Falls,_Minnesota","Red Lake Falls, Minnesota"
"http://dbpedia.org/resource/Red_Lick,_Texas","Red Lick, Texas"
"http://dbpedia.org/resource/Red_Lion,_Pennsylvania","Red Lion, Pennsylvania"
"http://dbpedia.org/resource/Red_Lodge,_Montana","Red Lodge, Montana"
"http://dbpedia.org/resource/Red_Oak,_Texas","Red Oak, Texas"
"http://dbpedia.org/resource/Redfield,_South_Dakota","Redfield, South Dakota"
"http://dbpedia.org/resource/Redmond,_Oregon","Redmond, Oregon"
"http://dbpedia.org/resource/Redwater,_Texas","Redwater, Texas"
"http://dbpedia.org/resource/Redwood_Falls,_Minnesota","Redwood Falls, Minnesota"
"http://dbpedia.org/resource/Redwood_Shores,_California","Redwood Shores, California"
"http://dbpedia.org/resource/Reeder,_North_Dakota","Reeder, North Dakota"
"http://dbpedia.org/resource/Reeds,_Missouri","Reeds, Missouri"
"http://dbpedia.org/resource/Reeds_Spring,_Missouri","Reeds Spring, Missouri"
"http://dbpedia.org/resource/Reedsburg,_Wisconsin","Reedsburg, Wisconsin"
"http://dbpedia.org/resource/Reedsport,_Oregon","Reedsport, Oregon"
"http://dbpedia.org/resource/Refugio,_Texas","Refugio, Texas"
"http://dbpedia.org/resource/Regan,_North_Dakota","Regan, North Dakota"
"http://dbpedia.org/resource/Regent's_Park","Regent's Park"
"http://dbpedia.org/resource/Regent,_North_Dakota","Regent, North Dakota"
"http://dbpedia.org/resource/Reidsville,_North_Carolina","Reidsville, North Carolina"
"http://dbpedia.org/resource/Reile's_Acres,_North_Dakota","Reile's Acres, North Dakota"
"http://dbpedia.org/resource/Reklaw,_Texas","Reklaw, Texas"
"http://dbpedia.org/resource/Remscheid","Remscheid"
"http://dbpedia.org/resource/Reno,_Parker_County,_Texas","Reno, Parker County, Texas"
"http://dbpedia.org/resource/Rensselaer,_New_York","Rensselaer, New York"
"http://dbpedia.org/resource/Renton,_Washington","Renton, Washington"
"http://dbpedia.org/resource/Renville,_Minnesota","Renville, Minnesota"
"http://dbpedia.org/resource/Republic,_Missouri","Republic, Missouri"
"http://dbpedia.org/resource/Republic,_Washington","Republic, Washington"
"http://dbpedia.org/resource/Reston,_Virginia","Reston, Virginia"
"http://dbpedia.org/resource/Revere,_Minnesota","Revere, Minnesota"
"http://dbpedia.org/resource/Revere,_Missouri","Revere, Missouri"
"http://dbpedia.org/resource/Reykjavik","Reykjavik"
"http://dbpedia.org/resource/Reynolds,_North_Dakota","Reynolds, North Dakota"
"http://dbpedia.org/resource/Reynoldsburg,_Ohio","Reynoldsburg, Ohio"
"http://dbpedia.org/resource/Reynosa","Reynosa"
"http://dbpedia.org/resource/Rhame,_North_Dakota","Rhame, North Dakota"
"http://dbpedia.org/resource/Rhinelander,_Wisconsin","Rhinelander, Wisconsin"
"http://dbpedia.org/resource/Rhome,_Texas","Rhome, Texas"
"http://dbpedia.org/resource/Rice,_Texas","Rice, Texas"
"http://dbpedia.org/resource/Rice_Lake,_Minnesota","Rice Lake, Minnesota"
"http://dbpedia.org/resource/Rice_Lake,_Wisconsin","Rice Lake, Wisconsin"
"http://dbpedia.org/resource/Riceville,_Iowa","Riceville, Iowa"
"http://dbpedia.org/resource/Rich_Hill,_Missouri","Rich Hill, Missouri"
"http://dbpedia.org/resource/Richardson,_Texas","Richardson, Texas"
"http://dbpedia.org/resource/Richardton,_North_Dakota","Richardton, North Dakota"
"http://dbpedia.org/resource/Richfield,_Utah","Richfield, Utah"
"http://dbpedia.org/resource/Richland,_Mississippi","Richland, Mississippi"
"http://dbpedia.org/resource/Richland,_Missouri","Richland, Missouri"
"http://dbpedia.org/resource/Richland,_Oregon","Richland, Oregon"
"http://dbpedia.org/resource/Richland_Center,_Wisconsin","Richland Center, Wisconsin"
"http://dbpedia.org/resource/Richland_Hills,_Texas","Richland Hills, Texas"
"http://dbpedia.org/resource/Richmond,_British_Columbia","Richmond, British Columbia"
"http://dbpedia.org/resource/Richmond,_Michigan","Richmond, Michigan"
"http://dbpedia.org/resource/Richmond,_Minnesota","Richmond, Minnesota"
"http://dbpedia.org/resource/Richmond,_Missouri","Richmond, Missouri"
"http://dbpedia.org/resource/Richmond,_Texas","Richmond, Texas"
"http://dbpedia.org/resource/Richmond,_Utah","Richmond, Utah"
"http://dbpedia.org/resource/Richmond_Heights,_Missouri","Richmond Heights, Missouri"
"http://dbpedia.org/resource/Richmond_Heights,_Ohio","Richmond Heights, Ohio"
"http://dbpedia.org/resource/Richmond_Hill,_Ontario","Richmond Hill, Ontario"
"http://dbpedia.org/resource/Richville,_Minnesota","Richville, Minnesota"
"http://dbpedia.org/resource/Richwood,_Texas","Richwood, Texas"
"http://dbpedia.org/resource/Richwood,_West_Virginia","Richwood, West Virginia"
"http://dbpedia.org/resource/Riddle,_Oregon","Riddle, Oregon"
"http://dbpedia.org/resource/Ridgefield,_Washington","Ridgefield, Washington"
"http://dbpedia.org/resource/Ridgeland,_Mississippi","Ridgeland, Mississippi"
"http://dbpedia.org/resource/Ridgeside,_Tennessee","Ridgeside, Tennessee"
"http://dbpedia.org/resource/Ridgetop,_Tennessee","Ridgetop, Tennessee"
"http://dbpedia.org/resource/Ridgeway,_Missouri","Ridgeway, Missouri"
"http://dbpedia.org/resource/Riesel,_Texas","Riesel, Texas"
"http://dbpedia.org/resource/Rijeka","Rijeka"
"http://dbpedia.org/resource/Ringsted","Ringsted"
"http://dbpedia.org/resource/Rio_Bravo,_Texas","Rio Bravo, Texas"
"http://dbpedia.org/resource/Rio_Communities,_New_Mexico","Rio Communities, New Mexico"
"http://dbpedia.org/resource/Rio_Grande_City,_Texas","Rio Grande City, Texas"
"http://dbpedia.org/resource/Rio_Hondo,_Texas","Rio Hondo, Texas"
"http://dbpedia.org/resource/Rio_Vista,_Texas","Rio Vista, Texas"
"http://dbpedia.org/resource/Ripley,_Mississippi","Ripley, Mississippi"
"http://dbpedia.org/resource/Ripley,_Tennessee","Ripley, Tennessee"
"http://dbpedia.org/resource/Ripley,_West_Virginia","Ripley, West Virginia"
"http://dbpedia.org/resource/Ripon","Ripon"
"http://dbpedia.org/resource/Ripon,_Wisconsin","Ripon, Wisconsin"
"http://dbpedia.org/resource/Risco,_Missouri","Risco, Missouri"
"http://dbpedia.org/resource/Risør","Risør"
"http://dbpedia.org/resource/Rittman,_Ohio","Rittman, Ohio"
"http://dbpedia.org/resource/Ritzville,_Washington","Ritzville, Washington"
"http://dbpedia.org/resource/River_Falls,_Wisconsin","River Falls, Wisconsin"
"http://dbpedia.org/resource/River_Heights,_Utah","River Heights, Utah"
"http://dbpedia.org/resource/River_Oaks,_Texas","River Oaks, Texas"
"http://dbpedia.org/resource/Riverdale,_North_Dakota","Riverdale, North Dakota"
"http://dbpedia.org/resource/Riverdale,_Utah","Riverdale, Utah"
"http://dbpedia.org/resource/Rivergrove,_Oregon","Rivergrove, Oregon"
"http://dbpedia.org/resource/Riverside,_Missouri","Riverside, Missouri"
"http://dbpedia.org/resource/Riverside,_Ohio","Riverside, Ohio"
"http://dbpedia.org/resource/Riverside,_Texas","Riverside, Texas"
"http://dbpedia.org/resource/Riverton,_Utah","Riverton, Utah"
"http://dbpedia.org/resource/Riverton,_Wyoming","Riverton, Wyoming"
"http://dbpedia.org/resource/Roanoke,_Texas","Roanoke, Texas"
"http://dbpedia.org/resource/Roanoke_Rapids,_North_Carolina","Roanoke Rapids, North Carolina"
"http://dbpedia.org/resource/Robbins,_North_Carolina","Robbins, North Carolina"
"http://dbpedia.org/resource/Robbinsdale,_Minnesota","Robbinsdale, Minnesota"
"http://dbpedia.org/resource/Robert_Lee,_Texas","Robert Lee, Texas"
"http://dbpedia.org/resource/Robinson,_North_Dakota","Robinson, North Dakota"
"http://dbpedia.org/resource/Robinson,_Texas","Robinson, Texas"
"http://dbpedia.org/resource/Robstown,_Texas","Robstown, Texas"
"http://dbpedia.org/resource/Roby,_Texas","Roby, Texas"
"http://dbpedia.org/resource/Rocheport,_Missouri","Rocheport, Missouri"
"http://dbpedia.org/resource/Rochester,_Minnesota","Rochester, Minnesota"
"http://dbpedia.org/resource/Rochester,_New_Hampshire","Rochester, New Hampshire"
"http://dbpedia.org/resource/Rochester,_New_York","Rochester, New York"
"http://dbpedia.org/resource/Rock_Creek,_Minnesota","Rock Creek, Minnesota"
"http://dbpedia.org/resource/Rock_Hill,_Missouri","Rock Hill, Missouri"
"http://dbpedia.org/resource/Rock_Hill,_South_Carolina","Rock Hill, South Carolina"
"http://dbpedia.org/resource/Rock_Island,_Washington","Rock Island, Washington"
"http://dbpedia.org/resource/Rock_Port,_Missouri","Rock Port, Missouri"
"http://dbpedia.org/resource/Rock_Springs,_Wyoming","Rock Springs, Wyoming"
"http://dbpedia.org/resource/Rockaway_Beach,_Missouri","Rockaway Beach, Missouri"
"http://dbpedia.org/resource/Rockaway_Beach,_Oregon","Rockaway Beach, Oregon"
"http://dbpedia.org/resource/Rockdale,_Texas","Rockdale, Texas"
"http://dbpedia.org/resource/Rockford,_Minnesota","Rockford, Minnesota"
"http://dbpedia.org/resource/Rockford,_Tennessee","Rockford, Tennessee"
"http://dbpedia.org/resource/Rockhampton","Rockhampton"
"http://dbpedia.org/resource/Rockingham,_North_Carolina","Rockingham, North Carolina"
"http://dbpedia.org/resource/Rocklake,_North_Dakota","Rocklake, North Dakota"
"http://dbpedia.org/resource/Rockport,_Texas","Rockport, Texas"
"http://dbpedia.org/resource/Rockville,_Minnesota","Rockville, Minnesota"
"http://dbpedia.org/resource/Rockville,_Missouri","Rockville, Missouri"
"http://dbpedia.org/resource/Rockwall,_Texas","Rockwall, Texas"
"http://dbpedia.org/resource/Rockwood,_Tennessee","Rockwood, Tennessee"
"http://dbpedia.org/resource/Rocky_River,_Ohio","Rocky River, Ohio"
"http://dbpedia.org/resource/Rocky_Top,_Tennessee","Rocky Top, Tennessee"
"http://dbpedia.org/resource/Roeselare","Roeselare"
"http://dbpedia.org/resource/Rogers,_Minnesota","Rogers, Minnesota"
"http://dbpedia.org/resource/Rogers,_North_Dakota","Rogers, North Dakota"
"http://dbpedia.org/resource/Rogersville,_Missouri","Rogersville, Missouri"
"http://dbpedia.org/resource/Rogue_River,_Oregon","Rogue River, Oregon"
"http://dbpedia.org/resource/Rolette,_North_Dakota","Rolette, North Dakota"
"http://dbpedia.org/resource/Rolla,_Missouri","Rolla, Missouri"
"http://dbpedia.org/resource/Rolla,_North_Dakota","Rolla, North Dakota"
"http://dbpedia.org/resource/Rolling_Fork,_Mississippi","Rolling Fork, Mississippi"
"http://dbpedia.org/resource/Rollingstone,_Minnesota","Rollingstone, Minnesota"
"http://dbpedia.org/resource/Rollingwood,_Texas","Rollingwood, Texas"
"http://dbpedia.org/resource/Roma,_Queensland","Roma, Queensland"
"http://dbpedia.org/resource/Roma,_Texas","Roma, Texas"
"http://dbpedia.org/resource/Roman_Forest,_Texas","Roman Forest, Texas"
"http://dbpedia.org/resource/Rome,_New_York","Rome, New York"
"http://dbpedia.org/resource/Romney,_West_Virginia","Romney, West Virginia"
"http://dbpedia.org/resource/Ronan,_Montana","Ronan, Montana"
"http://dbpedia.org/resource/Ronceverte,_West_Virginia","Ronceverte, West Virginia"
"http://dbpedia.org/resource/Ronse","Ronse"
"http://dbpedia.org/resource/Roosevelt,_Minnesota","Roosevelt, Minnesota"
"http://dbpedia.org/resource/Roosevelt,_Utah","Roosevelt, Utah"
"http://dbpedia.org/resource/Ropesville,_Texas","Ropesville, Texas"
"http://dbpedia.org/resource/Roscoe,_Minnesota","Roscoe, Minnesota"
"http://dbpedia.org/resource/Roscoe,_South_Dakota","Roscoe, South Dakota"
"http://dbpedia.org/resource/Roscoe,_Texas","Roscoe, Texas"
"http://dbpedia.org/resource/Rose_Creek,_Minnesota","Rose Creek, Minnesota"
"http://dbpedia.org/resource/Rose_Hill_Acres,_Texas","Rose Hill Acres, Texas"
"http://dbpedia.org/resource/Roseau,_Minnesota","Roseau, Minnesota"
"http://dbpedia.org/resource/Rosebud,_Missouri","Rosebud, Missouri"
"http://dbpedia.org/resource/Rosebud,_Texas","Rosebud, Texas"
"http://dbpedia.org/resource/Roseburg,_Oregon","Roseburg, Oregon"
"http://dbpedia.org/resource/Rosedale,_Mississippi","Rosedale, Mississippi"
"http://dbpedia.org/resource/Rosenberg,_Texas","Rosenberg, Texas"
"http://dbpedia.org/resource/Rosendale,_Missouri","Rosendale, Missouri"
"http://dbpedia.org/resource/Roseville,_Minnesota","Roseville, Minnesota"
"http://dbpedia.org/resource/Roslyn,_Washington","Roslyn, Washington"
"http://dbpedia.org/resource/Ross,_North_Dakota","Ross, North Dakota"
"http://dbpedia.org/resource/Ross,_Texas","Ross, Texas"
"http://dbpedia.org/resource/Rossford,_Ohio","Rossford, Ohio"
"http://dbpedia.org/resource/Rotan,_Texas","Rotan, Texas"
"http://dbpedia.org/resource/Rothsay,_Minnesota","Rothsay, Minnesota"
"http://dbpedia.org/resource/Round_Lake,_Minnesota","Round Lake, Minnesota"
"http://dbpedia.org/resource/Round_Rock,_Texas","Round Rock, Texas"
"http://dbpedia.org/resource/Roundup,_Montana","Roundup, Montana"
"http://dbpedia.org/resource/Rovaniemi","Rovaniemi"
"http://dbpedia.org/resource/Rowlett,_Texas","Rowlett, Texas"
"http://dbpedia.org/resource/Roxboro,_North_Carolina","Roxboro, North Carolina"
"http://dbpedia.org/resource/Roxton,_Texas","Roxton, Texas"
"http://dbpedia.org/resource/Roy,_Utah","Roy, Utah"
"http://dbpedia.org/resource/Roy,_Washington","Roy, Washington"
"http://dbpedia.org/resource/Royal_City,_Washington","Royal City, Washington"
"http://dbpedia.org/resource/Royalton,_Minnesota","Royalton, Minnesota"
"http://dbpedia.org/resource/Royse_City,_Texas","Royse City, Texas"
"http://dbpedia.org/resource/Rudkøbing","Rudkøbing"
"http://dbpedia.org/resource/Rufus,_Oregon","Rufus, Oregon"
"http://dbpedia.org/resource/Rugby,_North_Dakota","Rugby, North Dakota"
"http://dbpedia.org/resource/Ruidoso_Downs,_New_Mexico","Ruidoso Downs, New Mexico"
"http://dbpedia.org/resource/Ruleville,_Mississippi","Ruleville, Mississippi"
"http://dbpedia.org/resource/Rumia","Rumia"
"http://dbpedia.org/resource/Runaway_Bay,_Texas","Runaway Bay, Texas"
"http://dbpedia.org/resource/Ruse,_Bulgaria","Ruse, Bulgaria"
"http://dbpedia.org/resource/Rushmore,_Minnesota","Rushmore, Minnesota"
"http://dbpedia.org/resource/Rushville,_Nebraska","Rushville, Nebraska"
"http://dbpedia.org/resource/Rusk,_Texas","Rusk, Texas"
